month,state,event_top1,confidence_mean,rows
2025-03-01,Manipur,Child_Enrolment_Drive,0.21956229174815356,1
2025-03-01,Gujarat,Child_Enrolment_Drive,0.2091996891191607,4
2025-03-01,Bihar,Child_Enrolment_Drive,0.1799778491256876,2
2025-03-01,Karnataka,Education_Pressure,0.17655086241415266,2
2025-03-01,Kerala,Child_Enrolment_Drive,0.17651645251397108,6
2025-03-01,Rajasthan,Child_Enrolment_Drive,0.17303198397053388,3
2025-03-01,Madhya Pradesh,Education_Pressure,0.1684046885473775,1
2025-03-01,Uttarakhand,Child_Enrolment_Drive,0.16268038783685507,1
2025-03-01,Gujarat,Education_Pressure,0.15754816517878217,1
2025-03-01,Arunachal Pradesh,Access_Friction_Biometric,0.15583657054122585,2
2025-03-01,Maharashtra,Child_Enrolment_Drive,0.15575444908704858,12
2025-03-01,Telangana,Child_Enrolment_Drive,0.1536006675965312,5
2025-03-01,Telangana,Education_Pressure,0.15123037896191854,1
2025-03-01,Daman & Diu,Localized_Shock_Proxy,0.1420158462115602,3
2025-03-01,Nagaland,Localized_Shock_Proxy,0.1416723758121427,16
2025-03-01,Odisha,Child_Enrolment_Drive,0.13726803473134624,1
2025-03-01,Ladakh,Localized_Shock_Proxy,0.13695559894040774,9
2025-03-01,Goa,Localized_Shock_Proxy,0.13602147297019426,33
2025-03-01,Mizoram,Localized_Shock_Proxy,0.13521899654205816,55
2025-03-01,Haryana,Child_Enrolment_Drive,0.13458098585483144,1
2025-03-01,Dadra and Nagar Haveli and Daman and Diu,Localized_Shock_Proxy,0.13445301207109633,5
2025-03-01,Orissa,Localized_Shock_Proxy,0.13408040571671057,35
2025-03-01,Andaman and Nicobar Islands,Localized_Shock_Proxy,0.1338724579578744,4
2025-03-01,Odisha,Localized_Shock_Proxy,0.1319151346899522,683
2025-03-01,Tamil Nadu,Localized_Shock_Proxy,0.1307008113211255,1384
2025-03-01,Jharkhand,Localized_Shock_Proxy,0.1299648522538743,270
2025-03-01,Sikkim,Localized_Shock_Proxy,0.12973213137132633,25
2025-03-01,Haryana,System_Stabilization,0.1296191802195145,1
2025-03-01,West Bengal,Localized_Shock_Proxy,0.12956803264071248,346
2025-03-01,Puducherry,Localized_Shock_Proxy,0.12778747791393527,11
2025-03-01,Karnataka,Localized_Shock_Proxy,0.1270317280911106,786
2025-03-01,Delhi,Localized_Shock_Proxy,0.12616930804026544,34
2025-03-01,Tamil Nadu,Child_Enrolment_Drive,0.12475113294784045,3
2025-03-01,Arunachal Pradesh,Localized_Shock_Proxy,0.12463455560756359,12
2025-03-01,Rajasthan,Localized_Shock_Proxy,0.12411087370146962,527
2025-03-01,Delhi,System_Stabilization,0.1234301098442589,2
2025-03-01,Telangana,Localized_Shock_Proxy,0.12327527184471347,270
2025-03-01,Andhra Pradesh,Localized_Shock_Proxy,0.12301307438252514,750
2025-03-01,Uttar Pradesh,Localized_Shock_Proxy,0.12244614929787523,837
2025-03-01,Chandigarh,Localized_Shock_Proxy,0.12217716233105147,7
2025-03-01,Jammu and Kashmir,Localized_Shock_Proxy,0.12151129649925368,83
2025-03-01,Rajasthan,Education_Pressure,0.12081977062488325,2
2025-03-01,Tripura,Localized_Shock_Proxy,0.12058783281060906,79
2025-03-01,Madhya Pradesh,Localized_Shock_Proxy,0.12018222291865142,132
2025-03-01,Gujarat,Localized_Shock_Proxy,0.11998287552682087,370
2025-03-01,Bihar,System_Stabilization,0.11974357013364058,6
2025-03-01,Uttar Pradesh,Child_Enrolment_Drive,0.1196575050309288,5
2025-03-01,Bihar,Localized_Shock_Proxy,0.11898180816640207,490
2025-03-01,Punjab,Localized_Shock_Proxy,0.11879856713990253,275
2025-03-01,Pondicherry,Access_Friction_Biometric,0.11868716179880985,5
2025-03-01,Maharashtra,Localized_Shock_Proxy,0.11860936643895487,342
2025-03-01,Haryana,Localized_Shock_Proxy,0.11750545272051384,64
2025-03-01,Uttarakhand,Localized_Shock_Proxy,0.11725578262937149,72
2025-03-01,Dadra and Nagar Haveli,Access_Friction_Biometric,0.11688049814792605,4
2025-03-01,Assam,Localized_Shock_Proxy,0.11670165148856541,140
2025-03-01,Karnataka,System_Stabilization,0.11605348263197014,31
2025-03-01,Himachal Pradesh,Localized_Shock_Proxy,0.11579968286570161,138
2025-03-01,Kerala,Access_Friction_Biometric,0.1155673993236952,343
2025-03-01,Meghalaya,Localized_Shock_Proxy,0.11524498758004818,11
2025-03-01,Chhattisgarh,Localized_Shock_Proxy,0.1135969883635403,33
2025-03-01,Manipur,Access_Friction_Biometric,0.1134716070404722,32
2025-03-01,Meghalaya,System_Stabilization,0.11342795210399671,1
2025-03-01,Andaman and Nicobar Islands,Access_Friction_Biometric,0.11237125168267438,3
2025-03-01,Kerala,Education_Pressure,0.11178542264830069,2
2025-03-01,Chhattisgarh,System_Stabilization,0.11155153298271511,38
2025-03-01,Jammu and Kashmir,Child_Enrolment_Drive,0.11133538282938947,1
2025-03-01,Kerala,Localized_Shock_Proxy,0.10978435073467481,172
2025-03-01,Maharashtra,Access_Friction_Biometric,0.10974638546893857,401
2025-03-01,Karnataka,Access_Friction_Biometric,0.10970861714871702,232
2025-03-01,Daman and Diu,Localized_Shock_Proxy,0.10958168113391087,3
2025-03-01,Gujarat,Access_Friction_Biometric,0.10924475772099232,175
2025-03-01,Lakshadweep,Access_Friction_Biometric,0.10856469830234357,5
2025-03-01,Andhra Pradesh,Education_Pressure,0.1084026554933743,2
2025-03-01,Chandigarh,Access_Friction_Biometric,0.10817819645243132,9
2025-03-01,Chhattisgarh,Access_Friction_Biometric,0.10812782863468151,83
2025-03-01,Rajasthan,Access_Friction_Biometric,0.1076707644370021,98
2025-03-01,West Bengal,Access_Friction_Biometric,0.10731171080619469,321
2025-03-01,Nagaland,Access_Friction_Biometric,0.10706173415516605,7
2025-03-01,Delhi,Aging_Stress_Zone,0.10702033509567947,5
2025-03-01,Uttar Pradesh,Access_Friction_Biometric,0.10670201303166071,196
2025-03-01,Jharkhand,System_Stabilization,0.106403696722898,7
2025-03-01,Assam,Access_Friction_Biometric,0.10630733679964832,116
2025-03-01,Tamil Nadu,Access_Friction_Biometric,0.10624407552824067,219
2025-03-01,Odisha,Access_Friction_Biometric,0.10624329766136491,70
2025-03-01,Uttarakhand,Access_Friction_Biometric,0.10565108574500849,65
2025-03-01,Maharashtra,Education_Pressure,0.10538285848161191,4
2025-03-01,Jammu and Kashmir,Access_Friction_Biometric,0.10519343841586183,60
2025-03-01,Bihar,Access_Friction_Biometric,0.10517488254972802,99
2025-03-01,Dadra & Nagar Haveli,Localized_Shock_Proxy,0.10515059090976167,1
2025-03-01,Sikkim,Access_Friction_Biometric,0.10497922815244289,11
2025-03-01,Andhra Pradesh,Access_Friction_Biometric,0.10486157771595517,320
2025-03-01,Himachal Pradesh,Access_Friction_Biometric,0.1047014368307005,70
2025-03-01,Punjab,Access_Friction_Biometric,0.1043435916671644,91
2025-03-01,Telangana,Access_Friction_Biometric,0.10383158313687496,200
2025-03-01,Haryana,Access_Friction_Biometric,0.10331909949118757,65
2025-03-01,Jammu and Kashmir,System_Stabilization,0.10330940665356265,1
2025-03-01,Assam,System_Stabilization,0.1015403247104181,62
2025-03-01,Manipur,Localized_Shock_Proxy,0.10118886306983534,11
2025-03-01,Madhya Pradesh,Access_Friction_Biometric,0.10082345807118295,184
2025-03-01,Tamil Nadu,Education_Pressure,0.10036542869059094,4
2025-03-01,Orissa,Education_Pressure,0.09995788380502334,1
2025-03-01,Puducherry,Access_Friction_Biometric,0.09903407353601953,4
2025-03-01,Chandigarh,Routine_Lifecycle,0.0986855309575458,1
2025-03-01,Andhra Pradesh,System_Stabilization,0.09866937041171028,67
2025-03-01,Goa,Access_Friction_Biometric,0.09807683225085019,4
2025-03-01,Jharkhand,Access_Friction_Biometric,0.09672778274470664,25
2025-03-01,Sikkim,Aging_Stress_Zone,0.09638156799209197,1
2025-03-01,Tripura,Access_Friction_Biometric,0.09624984378890697,4
2025-03-01,Tripura,Disaster_Displacement_Proxy,0.09596635198883131,25
2025-03-01,Mizoram,Disaster_Displacement_Proxy,0.09543856009663836,12
2025-03-01,Kerala,System_Stabilization,0.0947667583678111,41
2025-03-01,Uttar Pradesh,Education_Pressure,0.09474467734840197,2
2025-03-01,Telangana,System_Stabilization,0.09401583966942448,25
2025-03-01,Madhya Pradesh,System_Stabilization,0.0939859592294147,14
2025-03-01,Bihar,Disaster_Displacement_Proxy,0.09394710358207783,328
2025-03-01,Uttar Pradesh,System_Stabilization,0.0937069885678823,39
2025-03-01,Uttar Pradesh,Disaster_Displacement_Proxy,0.09334800685986966,545
2025-03-01,West Bengal,Child_Enrolment_Drive,0.09320914885868355,3
2025-03-01,Delhi,Access_Friction_Biometric,0.09313089944072007,8
2025-03-01,Orissa,Access_Friction_Biometric,0.09282217142575401,12
2025-03-01,Andaman and Nicobar Islands,Disaster_Displacement_Proxy,0.09271947654599266,7
2025-03-01,Karnataka,Disaster_Displacement_Proxy,0.09259990619655015,445
2025-03-01,Odisha,Disaster_Displacement_Proxy,0.0925329669273019,218
2025-03-01,Goa,Aging_Stress_Zone,0.09249678156198952,8
2025-03-01,West Bengal,System_Stabilization,0.09215869465168351,66
2025-03-01,Rajasthan,Disaster_Displacement_Proxy,0.09204160383674248,240
2025-03-01,Tamil Nadu,System_Stabilization,0.09164950915451313,30
2025-03-01,West Bengal,Education_Pressure,0.09162187892507456,2
2025-03-01,Tamil Nadu,Disaster_Displacement_Proxy,0.09161345692700006,492
2025-03-01,Gujarat,Disaster_Displacement_Proxy,0.0913595072206031,393
2025-03-01,Himachal Pradesh,Disaster_Displacement_Proxy,0.09135835413549905,127
2025-03-01,Jharkhand,Disaster_Displacement_Proxy,0.09131914118152816,92
2025-03-01,Andhra Pradesh,Disaster_Displacement_Proxy,0.09122721668535361,501
2025-03-01,Arunachal Pradesh,Disaster_Displacement_Proxy,0.0911393357163702,20
2025-03-01,Odisha,Aging_Stress_Zone,0.09105789432511328,38
2025-03-01,Maharashtra,System_Stabilization,0.09091042069810562,87
2025-03-01,Goa,Disaster_Displacement_Proxy,0.09082472497881776,19
2025-03-01,Assam,Disaster_Displacement_Proxy,0.09067885213247107,155
2025-03-01,Rajasthan,System_Stabilization,0.09048423588949683,6
2025-03-01,Karnataka,Aging_Stress_Zone,0.09047791124110903,114
2025-03-01,Puducherry,Disaster_Displacement_Proxy,0.09028759990417651,6
2025-03-01,Manipur,Routine_Lifecycle,0.0901677887428466,13
2025-03-01,Meghalaya,Disaster_Displacement_Proxy,0.09007462899512515,22
2025-03-01,Telangana,Urban_Spillover_PeriUrban,0.09003827430915248,1
2025-03-01,Haryana,Disaster_Displacement_Proxy,0.08991818436236422,114
2025-03-01,Rajasthan,Aging_Stress_Zone,0.0896129722644027,61
2025-03-01,Orissa,Disaster_Displacement_Proxy,0.08957148148952171,18
2025-03-01,Nagaland,Aging_Stress_Zone,0.08954580747575815,9
2025-03-01,Punjab,Disaster_Displacement_Proxy,0.0893783805780291,162
2025-03-01,Delhi,Disaster_Displacement_Proxy,0.08921359503871629,45
2025-03-01,Uttarakhand,Disaster_Displacement_Proxy,0.0891033506256033,71
2025-03-01,Gujarat,System_Stabilization,0.08905163555455,7
2025-03-01,Andhra Pradesh,Aging_Stress_Zone,0.08887008010650095,150
2025-03-01,Telangana,Disaster_Displacement_Proxy,0.08875040662189897,286
2025-03-01,Punjab,Aging_Stress_Zone,0.08862473821431276,26
2025-03-01,Maharashtra,Disaster_Displacement_Proxy,0.08840808926271468,332
2025-03-01,Daman and Diu,Access_Friction_Biometric,0.08833632484019874,2
2025-03-01,Kerala,Disaster_Displacement_Proxy,0.08806492412669369,286
2025-03-01,Uttarakhand,Aging_Stress_Zone,0.08805925384877276,22
2025-03-01,Jharkhand,Education_Pressure,0.0880419257948986,1
2025-03-01,Gujarat,Aging_Stress_Zone,0.08802101969371741,75
2025-03-01,Maharashtra,Urban_Spillover_PeriUrban,0.08781882477524738,1
2025-03-01,Pondicherry,Disaster_Displacement_Proxy,0.08742057677701584,5
2025-03-01,Manipur,Disaster_Displacement_Proxy,0.08723051848227713,9
2025-03-01,West Bengal,Disaster_Displacement_Proxy,0.08715722588176929,290
2025-03-01,Tamil Nadu,Aging_Stress_Zone,0.08689959703152554,135
2025-03-01,Delhi,Routine_Lifecycle,0.08684946955346685,9
2025-03-01,Andaman and Nicobar Islands,Routine_Lifecycle,0.08655638778030952,1
2025-03-01,Nagaland,Disaster_Displacement_Proxy,0.0865048850328134,12
2025-03-01,Kerala,Aging_Stress_Zone,0.08626627461631205,235
2025-03-01,Madhya Pradesh,Disaster_Displacement_Proxy,0.08623877080793738,267
2025-03-01,Chhattisgarh,Disaster_Displacement_Proxy,0.0862151437282285,61
2025-03-01,Chhattisgarh,Routine_Lifecycle,0.08613851484154163,48
2025-03-01,Bihar,Aging_Stress_Zone,0.08609198885107672,46
2025-03-01,Jammu and Kashmir,Disaster_Displacement_Proxy,0.08606614253354836,62
2025-03-01,Uttarakhand,System_Stabilization,0.08594784441183433,3
2025-03-01,Arunachal Pradesh,Routine_Lifecycle,0.08559388984972786,5
2025-03-01,Meghalaya,Access_Friction_Biometric,0.08537632777203034,3
2025-03-01,West Bengal,Aging_Stress_Zone,0.08505692075472396,201
2025-03-01,Maharashtra,Aging_Stress_Zone,0.0844067380900169,225
2025-03-01,Manipur,Aging_Stress_Zone,0.08425009178478726,4
2025-03-01,Arunachal Pradesh,Aging_Stress_Zone,0.08413163978968369,10
2025-03-01,Pondicherry,Aging_Stress_Zone,0.08397215309002655,2
2025-03-01,Meghalaya,Aging_Stress_Zone,0.08394378451964375,12
2025-03-01,Uttar Pradesh,Aging_Stress_Zone,0.08375772189347858,98
2025-03-01,Telangana,Aging_Stress_Zone,0.08316706986335089,97
2025-03-01,Jharkhand,Aging_Stress_Zone,0.08306059099123952,31
2025-03-01,Haryana,Aging_Stress_Zone,0.08259295855315653,26
2025-03-01,Madhya Pradesh,Aging_Stress_Zone,0.08245298691511042,54
2025-03-01,Uttarakhand,Routine_Lifecycle,0.0823638546136789,15
2025-03-01,Odisha,Urban_Spillover_PeriUrban,0.08219504177211763,1
2025-03-01,Himachal Pradesh,Aging_Stress_Zone,0.0821201374411498,27
2025-03-01,Madhya Pradesh,Routine_Lifecycle,0.08164551805339144,129
2025-03-01,Assam,Aging_Stress_Zone,0.08021580973761884,51
2025-03-01,Bihar,Routine_Lifecycle,0.08016553460555971,21
2025-03-01,Chhattisgarh,Aging_Stress_Zone,0.08013384117786032,34
2025-03-01,Telangana,Routine_Lifecycle,0.07999828646826997,99
2025-03-01,Jammu and Kashmir,Aging_Stress_Zone,0.07958848235244402,7
2025-03-01,Maharashtra,Routine_Lifecycle,0.07949593694025837,150
2025-03-01,Daman and Diu,ReKYC_Documentation_Drive,0.0792710299273215,1
2025-03-01,Orissa,Aging_Stress_Zone,0.07926243338338408,6
2025-03-01,Meghalaya,Routine_Lifecycle,0.07914588163998293,4
2025-03-01,Haryana,Routine_Lifecycle,0.0791267767464518,36
2025-03-01,Rajasthan,Routine_Lifecycle,0.0785366542522531,34
2025-03-01,Pondicherry,Localized_Shock_Proxy,0.07811418837272625,1
2025-03-01,Tamil Nadu,Migration_Surge,0.07800310591217996,2
2025-03-01,Jammu and Kashmir,Routine_Lifecycle,0.07756468996453346,13
2025-03-01,Karnataka,Routine_Lifecycle,0.07753141069250977,81
2025-03-01,Ladakh,Disaster_Displacement_Proxy,0.07748935268123727,2
2025-03-01,Nagaland,Routine_Lifecycle,0.07748040408934206,1
2025-03-01,Assam,Routine_Lifecycle,0.0769240039929481,49
2025-03-01,Sikkim,Routine_Lifecycle,0.07636220854624444,1
2025-03-01,Sikkim,Disaster_Displacement_Proxy,0.07624146488501603,4
2025-03-01,Andaman & Nicobar Islands,Disaster_Displacement_Proxy,0.07612729632258847,1
2025-03-01,Andhra Pradesh,Routine_Lifecycle,0.07595183398497679,89
2025-03-01,Nagaland,ReKYC_Documentation_Drive,0.07588367298725474,1
2025-03-01,Gujarat,Routine_Lifecycle,0.07580061902745563,74
2025-03-01,Odisha,Routine_Lifecycle,0.07545544694578774,13
2025-03-01,Jammu and Kashmir,ReKYC_Documentation_Drive,0.07529756484475734,1
2025-03-01,Tamil Nadu,Routine_Lifecycle,0.07484267062502185,52
2025-03-01,Manipur,Household_Split_Merge,0.07475093621928433,1
2025-03-01,Punjab,Routine_Lifecycle,0.07444863128828258,11
2025-03-01,Mizoram,Routine_Lifecycle,0.07405561369203442,1
2025-03-01,West Bengal,Routine_Lifecycle,0.07383000997574242,129
2025-03-01,Kerala,Routine_Lifecycle,0.07381031577499626,88
2025-03-01,Goa,Routine_Lifecycle,0.07378043706515984,3
2025-03-01,Uttar Pradesh,Routine_Lifecycle,0.0734734270491996,65
2025-03-01,Jharkhand,Routine_Lifecycle,0.0732579058099592,4
2025-03-01,Himachal Pradesh,Routine_Lifecycle,0.07300655418784469,16
2025-03-01,Tripura,Aging_Stress_Zone,0.07248594209600165,1
2025-03-01,Puducherry,ReKYC_Documentation_Drive,0.07240338139252098,2
2025-03-01,Punjab,ReKYC_Documentation_Drive,0.07219840110986575,9
2025-03-01,Rajasthan,ReKYC_Documentation_Drive,0.0717621081620182,19
2025-03-01,Haryana,ReKYC_Documentation_Drive,0.07173744889864594,8
2025-03-01,Madhya Pradesh,ReKYC_Documentation_Drive,0.07167735653832759,19
2025-03-01,Karnataka,Child_Enrolment_Drive,0.07162958228917785,1
2025-03-01,Chandigarh,Disaster_Displacement_Proxy,0.07136798260122668,2
2025-03-01,Manipur,System_Stabilization,0.07081506855207068,1
2025-03-01,Jammu and Kashmir,Education_Pressure,0.07065129217183697,2
2025-03-01,Uttarakhand,ReKYC_Documentation_Drive,0.07063904458907248,8
2025-03-01,Telangana,Household_Split_Merge,0.0705754065002674,8
2025-03-01,Puducherry,System_Stabilization,0.07047799101868611,1
2025-03-01,Chhattisgarh,ReKYC_Documentation_Drive,0.07026050519233672,12
2025-03-01,Arunachal Pradesh,ReKYC_Documentation_Drive,0.07025893783038066,1
2025-03-01,Kerala,ReKYC_Documentation_Drive,0.07025749287945024,83
2025-03-01,Gujarat,ReKYC_Documentation_Drive,0.0701850760187462,25
2025-03-01,Himachal Pradesh,ReKYC_Documentation_Drive,0.07000623467032516,8
2025-03-01,Karnataka,ReKYC_Documentation_Drive,0.069883283182267,39
2025-03-01,Tamil Nadu,ReKYC_Documentation_Drive,0.06988218075060798,52
2025-03-01,Andhra Pradesh,ReKYC_Documentation_Drive,0.0697729878303494,57
2025-03-01,Odisha,ReKYC_Documentation_Drive,0.0697487430904082,8
2025-03-01,Maharashtra,ReKYC_Documentation_Drive,0.06968380431542959,83
2025-03-01,Goa,ReKYC_Documentation_Drive,0.06949707104755896,3
2025-03-01,Maharashtra,Household_Split_Merge,0.06942663343084991,22
2025-03-01,Odisha,System_Stabilization,0.06931919448467473,3
2025-03-01,Kerala,Migration_Surge,0.06928310519070657,1
2025-03-01,Lakshadweep,ReKYC_Documentation_Drive,0.06921400816130192,1
2025-03-01,Bihar,ReKYC_Documentation_Drive,0.06920475826030378,17
2025-03-01,Puducherry,Aging_Stress_Zone,0.06916817015772833,5
2025-03-01,Assam,ReKYC_Documentation_Drive,0.06888528199849044,14
2025-03-01,Chandigarh,ReKYC_Documentation_Drive,0.06875936559188035,1
2025-03-01,Uttar Pradesh,ReKYC_Documentation_Drive,0.06849865124553091,49
2025-03-01,Madhya Pradesh,Household_Split_Merge,0.06838162818450898,22
2025-03-01,Arunachal Pradesh,System_Stabilization,0.06827190695984799,1
2025-03-01,Manipur,ReKYC_Documentation_Drive,0.06797334265947556,1
2025-03-01,Chhattisgarh,Household_Split_Merge,0.06776260645955227,13
2025-03-01,Meghalaya,ReKYC_Documentation_Drive,0.06771925043943931,3
2025-03-01,West Bengal,ReKYC_Documentation_Drive,0.067414163936421,79
2025-03-01,Telangana,ReKYC_Documentation_Drive,0.06726898585499703,25
2025-03-01,Andhra Pradesh,Household_Split_Merge,0.06715003983849596,9
2025-03-01,Jharkhand,ReKYC_Documentation_Drive,0.06710541408152156,7
2025-03-01,Bihar,Household_Split_Merge,0.0670798489882052,1
2025-03-01,Assam,Household_Split_Merge,0.06658737635744334,6
2025-03-01,Uttar Pradesh,Household_Split_Merge,0.06597028831024337,10
2025-03-01,Gujarat,Household_Split_Merge,0.06550638711707049,8
2025-03-01,Kerala,Household_Split_Merge,0.06549423122121062,8
2025-03-01,Haryana,Household_Split_Merge,0.06544778324130156,3
2025-03-01,Andaman and Nicobar Islands,ReKYC_Documentation_Drive,0.06535177467293514,2
2025-03-01,Delhi,Household_Split_Merge,0.06486693771671104,2
2025-03-01,Tamil Nadu,Household_Split_Merge,0.06463811896520122,5
2025-03-01,Arunachal Pradesh,Household_Split_Merge,0.06426065981385831,2
2025-03-01,Tripura,Routine_Lifecycle,0.06359728185497046,1
2025-03-01,Andaman and Nicobar Islands,Aging_Stress_Zone,0.06312723091295691,4
2025-03-01,West Bengal,Household_Split_Merge,0.06300335306556692,10
2025-03-01,Goa,System_Stabilization,0.06253992603702756,1
2025-03-01,Karnataka,Household_Split_Merge,0.06239549264327713,7
2025-03-01,Punjab,System_Stabilization,0.06220207707633724,1
2025-03-01,Rajasthan,Household_Split_Merge,0.06207838348987944,5
2025-03-01,Meghalaya,Household_Split_Merge,0.06140510626942121,1
2025-03-01,Delhi,ReKYC_Documentation_Drive,0.05783064466383475,1
2025-03-01,Himachal Pradesh,Household_Split_Merge,0.056262272169485185,2
2025-03-01,Odisha,Household_Split_Merge,0.055860421185425384,1
2025-04-01,Telangana,System_Stabilization,0.4524569448779259,836
2025-04-01,Pondicherry,System_Stabilization,0.4470864801853931,11
2025-04-01,Chhattisgarh,System_Stabilization,0.44371202062315757,208
2025-04-01,Maharashtra,System_Stabilization,0.44225428221334145,1364
2025-04-01,Manipur,System_Stabilization,0.4390059659725964,60
2025-04-01,West Bengal,System_Stabilization,0.4335612549806737,1096
2025-04-01,Puducherry,System_Stabilization,0.4264485073104875,22
2025-04-01,Rajasthan,System_Stabilization,0.41335162918678936,907
2025-04-01,Uttar Pradesh,System_Stabilization,0.4121240533612765,1534
2025-04-01,Gujarat,System_Stabilization,0.4072494708861899,926
2025-04-01,Karnataka,System_Stabilization,0.40596356945663103,1334
2025-04-01,Tamil Nadu,System_Stabilization,0.4038973869351851,1947
2025-04-01,Kerala,System_Stabilization,0.4005040257204244,764
2025-04-01,Arunachal Pradesh,System_Stabilization,0.40016962982160115,33
2025-04-01,Jammu and Kashmir,System_Stabilization,0.3999109576935161,189
2025-04-01,Madhya Pradesh,System_Stabilization,0.39733119220373314,572
2025-04-01,Uttarakhand,System_Stabilization,0.39540959097207246,165
2025-04-01,Assam,System_Stabilization,0.38723667799524636,347
2025-04-01,Bihar,System_Stabilization,0.3825450699431881,866
2025-04-01,Odisha,System_Stabilization,0.3787638706545632,914
2025-04-01,Andaman and Nicobar Islands,System_Stabilization,0.3785104406904177,8
2025-04-01,Haryana,System_Stabilization,0.37790760244237054,181
2025-04-01,Daman and Diu,System_Stabilization,0.37693183136747715,3
2025-04-01,Punjab,System_Stabilization,0.3765804238848525,496
2025-04-01,Andhra Pradesh,System_Stabilization,0.3747432099225514,1149
2025-04-01,Daman & Diu,System_Stabilization,0.3699130499839149,3
2025-04-01,Andaman & Nicobar Islands,System_Stabilization,0.3637033801672247,1
2025-04-01,Lakshadweep,System_Stabilization,0.36368526774575977,1
2025-04-01,Orissa,System_Stabilization,0.3597085347121424,43
2025-04-01,Himachal Pradesh,System_Stabilization,0.3592843282297252,264
2025-04-01,Dadra and Nagar Haveli,System_Stabilization,0.3577949650309785,2
2025-04-01,Dadra and Nagar Haveli and Daman and Diu,System_Stabilization,0.35382663894324673,2
2025-04-01,Ladakh,System_Stabilization,0.3535921613580346,9
2025-04-01,Nagaland,System_Stabilization,0.3506940074893501,26
2025-04-01,Goa,System_Stabilization,0.34579566302965803,43
2025-04-01,Sikkim,System_Stabilization,0.3414582613929177,26
2025-04-01,Chandigarh,System_Stabilization,0.33637947224844705,6
2025-04-01,Delhi,System_Stabilization,0.3356703061744701,44
2025-04-01,Tripura,System_Stabilization,0.33277617142736715,96
2025-04-01,Jharkhand,System_Stabilization,0.32536460979648735,317
2025-04-01,Meghalaya,System_Stabilization,0.281201092640837,24
2025-04-01,Mizoram,System_Stabilization,0.2779402964139959,48
2025-04-01,Kerala,Child_Enrolment_Drive,0.25498893860734817,2
2025-04-01,Odisha,Elderly_Biometric_Refresh,0.15788053926030463,2
2025-04-01,West Bengal,Elderly_Biometric_Refresh,0.15284937215624886,4
2025-04-01,Rajasthan,Access_Friction_Biometric,0.15210399802323324,1
2025-04-01,Jammu and Kashmir,Access_Friction_Biometric,0.14414919565960047,1
2025-04-01,Assam,Elderly_Biometric_Refresh,0.14273744269907582,1
2025-04-01,Haryana,Localized_Shock_Proxy,0.14250344543516202,1
2025-04-01,Kerala,Elderly_Biometric_Refresh,0.13962445163480863,2
2025-04-01,Meghalaya,Localized_Shock_Proxy,0.13568649399455512,1
2025-04-01,Rajasthan,Localized_Shock_Proxy,0.1343048625549012,2
2025-04-01,Jammu and Kashmir,Elderly_Biometric_Refresh,0.1325145375571207,1
2025-04-01,Orissa,Localized_Shock_Proxy,0.12873745259795502,16
2025-04-01,Jammu and Kashmir,Aging_Stress_Zone,0.1282531984812971,2
2025-04-01,Manipur,Access_Friction_Biometric,0.12780453021367785,7
2025-04-01,Nagaland,Localized_Shock_Proxy,0.12622154006063455,3
2025-04-01,Gujarat,Elderly_Biometric_Refresh,0.12486126641060757,2
2025-04-01,Gujarat,Access_Friction_Biometric,0.1233715395723971,8
2025-04-01,Haryana,Access_Friction_Biometric,0.12218894363208999,2
2025-04-01,Odisha,Localized_Shock_Proxy,0.12215287540719305,11
2025-04-01,Madhya Pradesh,Localized_Shock_Proxy,0.12144008288773761,4
2025-04-01,Jharkhand,Access_Friction_Biometric,0.1213900393280745,3
2025-04-01,Tripura,Localized_Shock_Proxy,0.1211781231983477,3
2025-04-01,Odisha,Access_Friction_Biometric,0.11907521338436218,7
2025-04-01,Himachal Pradesh,Access_Friction_Biometric,0.11881007437952854,5
2025-04-01,Kerala,Access_Friction_Biometric,0.11784119303730434,33
2025-04-01,Telangana,Access_Friction_Biometric,0.11688428570995829,3
2025-04-01,Uttarakhand,Access_Friction_Biometric,0.11682714398777828,3
2025-04-01,Arunachal Pradesh,Aging_Stress_Zone,0.11401257433311257,1
2025-04-01,Himachal Pradesh,Localized_Shock_Proxy,0.11335662067167936,5
2025-04-01,Uttarakhand,Localized_Shock_Proxy,0.11299887893633428,5
2025-04-01,Chhattisgarh,Access_Friction_Biometric,0.11265806743168698,10
2025-04-01,Lakshadweep,Access_Friction_Biometric,0.11228738564150892,2
2025-04-01,Chandigarh,Localized_Shock_Proxy,0.1121725856463118,2
2025-04-01,Delhi,Localized_Shock_Proxy,0.11209807221017518,8
2025-04-01,Jharkhand,Localized_Shock_Proxy,0.11190350248592952,13
2025-04-01,Andhra Pradesh,Access_Friction_Biometric,0.11181645483831174,25
2025-04-01,Punjab,Aging_Stress_Zone,0.11158083386838924,3
2025-04-01,Karnataka,Access_Friction_Biometric,0.111093940403279,17
2025-04-01,Karnataka,Aging_Stress_Zone,0.11099461686873971,21
2025-04-01,Uttar Pradesh,Elderly_Biometric_Refresh,0.11092293849701332,1
2025-04-01,Bihar,Aging_Stress_Zone,0.10974090263184255,6
2025-04-01,Puducherry,Access_Friction_Biometric,0.10951832234644095,1
2025-04-01,Andhra Pradesh,Localized_Shock_Proxy,0.10950629946607333,37
2025-04-01,Maharashtra,Elderly_Biometric_Refresh,0.1093018044585409,2
